logz logzerr logvol nlive logl logwt insert_order
-1.146749258709173010e+21 1.267510322317664420e+20 -5.266666666666676155e-01 3.000000000000000000e+02 -1.122765566544842719e+21 -1.122765566544842719e+21 9.133333333333333304e-01
-1.122765566544842719e+21 1.037235066117448008e+20 -5.300000000000009148e-01 3.000000000000000000e+02 -1.003231346717626073e+21 -1.003231346717626073e+21 1.719999999999999973e+00
-1.003231346717626073e+21 8.387473108106082714e+19 -5.333333333333342141e-01 3.000000000000000000e+02 -8.424110980722102108e+20 -8.424110980722102108e+20 3.933333333333333126e-01
-8.424110980722102108e+20 1.132506220167874314e+20 -5.366666666666675134e-01 3.000000000000000000e+02 -8.305768797727365530e+20 -8.305768797727365530e+20 7.333333333333333370e-02
-8.305768797727365530e+20 4.709823850486033613e+19 -5.400000000000008127e-01 3.000000000000000000e+02 -8.253805104026204242e+20 -8.253805104026204242e+20 1.873333333333333295e+00
-8.253805104026204242e+20 6.037461116548429824e+18 -5.433333333333341120e-01 3.000000000000000000e+02 -8.208022463619125740e+20 -8.208022463619125740e+20 3.066666666666666430e-01
-8.208022463619125740e+20 7.780678813802341376e+18 -5.466666666666674113e-01 3.000000000000000000e+02 -8.031015176322209546e+20 -8.031015176322209546e+20 7.333333333333333370e-02
-8.031015176322209546e+20 1.215705998391124378e+19 -5.500000000000007105e-01 3.000000000000000000e+02 -7.214663382680989860e+20 -7.214663382680989860e+20 1.073333333333333250e+00
-7.214663382680989860e+20 4.852820134302694605e+19 -5.533333333333340098e-01 3.000000000000000000e+02 -7.106428048174885110e+20 -7.106428048174885110e+20 5.000000000000000000e-01
-7.106428048174885110e+20 3.590086104883496141e+19 -5.566666666666673091e-01 3.000000000000000000e+02 -6.368380354612378993e+20 -6.368380354612378993e+20 1.033333333333333437e+00
-6.368380354612378993e+20 3.690238467812529766e+19 -5.600000000000006084e-01 3.000000000000000000e+02 -5.780052902182199624e+20 -5.780052902182199624e+20 1.486666666666666581e+00
-5.780052902182199624e+20 5.935636850891386061e+19 -5.633333333333339077e-01 3.000000000000000000e+02 -4.978926457007207219e+20 -4.978926457007207219e+20 9.599999999999999645e-01
-4.978926457007207219e+20 9.516291720841509274e+19 -5.666666666666672070e-01 3.000000000000000000e+02 -3.683749290734391132e+20 -3.683749290734391132e+20 3.800000000000000044e-01
-3.683749290734391132e+20 1.071263414026592420e+20 -5.700000000000005063e-01 3.000000000000000000e+02 -2.857629442665294397e+20 -2.857629442665294397e+20 1.593333333333333268e+00
-2.857629442665294397e+20 1.310182810471096484e+20 -5.733333333333338055e-01 3.000000000000000000e+02 -2.829383459786816553e+20 -2.829383459786816553e+20 1.066666666666666735e-01
-2.829383459786816553e+20 1.263549017118877778e+20 -5.766666666666671048e-01 3.000000000000000000e+02 -2.595554212060561080e+20 -2.595554212060561080e+20 1.919999999999999929e+00
-2.595554212060561080e+20 1.351007874191226307e+20 -5.800000000000004041e-01 3.000000000000000000e+02 -1.651770603081883320e+20 -1.651770603081883320e+20 1.179999999999999938e+00
-1.651770603081883320e+20 1.496556571793172398e+20 -5.833333333333337034e-01 3.000000000000000000e+02 -1.398702203150863729e+20 -1.398702203150863729e+20 1.666666666666666574e-01
-1.398702203150863729e+20 1.544835720623891743e+20 -5.866666666666670027e-01 3.000000000000000000e+02 -1.246418553699449733e+20 -1.246418553699449733e+20 1.826666666666666661e+00
-1.246418553699449733e+20 5.027931738273962394e+19 -5.900000000000003020e-01 3.000000000000000000e+02 -1.196160338371592192e+20 -1.196160338371592192e+20 1.166666666666666741e+00
-1.196160338371592192e+20 3.867720344123589427e+19 -5.933333333333336013e-01 3.000000000000000000e+02 -9.603382156503446323e+19 -9.603382156503446323e+19 1.853333333333333277e+00
-9.603382156503446323e+19 1.021139745254859162e+19 -5.966666666666669006e-01 3.000000000000000000e+02 -5.221062027278901248e+19 -5.221062027278901248e+19 2.466666666666666730e-01
-5.221062027278901248e+19 2.416776315691076813e+19 -6.000000000000001998e-01 3.000000000000000000e+02 -4.182901208585118515e+19 -4.182901208585118515e+19 1.306666666666666643e+00
-4.182901208585118515e+19 2.001698076218789069e+19 -6.033333333333334991e-01 3.000000000000000000e+02 -3.614971057472235930e+19 -3.614971057472235930e+19 4.000000000000000222e-01
-3.614971057472235930e+19 1.606736714361730867e+19 -6.066666666666667984e-01 3.000000000000000000e+02 -2.317563567687424410e+19 -2.317563567687424410e+19 3.866666666666666585e-01
-2.317563567687424410e+19 8.591306165090192384e+18 -6.100000000000000977e-01 3.000000000000000000e+02 -2.269118774692628070e+19 -2.269118774692628070e+19 9.866666666666666918e-01
-2.269118774692628070e+19 6.150691526892604416e+18 -6.133333333333333970e-01 3.000000000000000000e+02 -1.819372798744328602e+19 -1.819372798744328602e+19 1.666666666666666741e+00
-1.819372798744328602e+19 7.449210850459149312e+18 -6.166666666666666963e-01 3.000000000000000000e+02 -1.749410094367032115e+19 -1.749410094367032115e+19 2.600000000000000089e-01
-1.749410094367032115e+19 8.046708873416531968e+18 -6.199999999999999956e-01 3.000000000000000000e+02 -1.522773979326732698e+19 -1.522773979326732698e+19 5.666666666666666519e-01
-1.522773979326732698e+19 1.094835734969981056e+18 -6.233333333333332948e-01 3.000000000000000000e+02 -1.328741962124692685e+19 -1.328741962124692685e+19 1.633333333333333304e+00
-1.328741962124692685e+19 1.317179046015534080e+18 -6.266666666666665941e-01 3.000000000000000000e+02 -1.322311608339344794e+19 -1.322311608339344794e+19 1.653333333333333321e+00
-1.322311608339344794e+19 2.396451363901829600e+16 -6.299999999999998934e-01 3.000000000000000000e+02 -1.303353489283680461e+19 -1.303353489283680461e+19 1.066666666666666652e+00
-1.303353489283680461e+19 8.936943028534771200e+16 -6.333333333333331927e-01 3.000000000000000000e+02 -1.205287823041788723e+19 -1.205287823041788723e+19 9.666666666666666741e-01
-1.205287823041788723e+19 2.048000000000000000e+03 -6.366666666666664920e-01 3.000000000000000000e+02 -1.188248089487094579e+19 -1.188248089487094579e+19 7.266666666666666829e-01
-1.188248089487094579e+19 8.400701932694182400e+16 -6.399999999999997913e-01 3.000000000000000000e+02 -9.654022171142201344e+18 -9.654022171142201344e+18 8.000000000000000167e-02
-9.654022171142201344e+18 1.166680446343766016e+18 -6.433333333333330906e-01 3.000000000000000000e+02 -9.610117889699035136e+18 -9.610117889699035136e+18 2.266666666666666552e-01
-9.610117889699035136e+18 1.029831712882793088e+18 -6.466666666666663899e-01 3.000000000000000000e+02 -6.447947902156321792e+18 -6.447947902156321792e+18 7.333333333333333370e-02
-6.447947902156321792e+18 2.084605316797497600e+18 -6.499999999999996891e-01 3.000000000000000000e+02 -5.931782177726439424e+18 -5.931782177726439424e+18 1.706666666666666776e+00
-5.931782177726439424e+18 1.684813053011653888e+18 -6.533333333333329884e-01 3.000000000000000000e+02 -5.099115079733583872e+18 -5.099115079733583872e+18 2.000000000000000042e-02
-5.099115079733583872e+18 1.839725685279523584e+18 -6.566666666666662877e-01 3.000000000000000000e+02 -4.433249368478718976e+18 -4.433249368478718976e+18 1.513333333333333419e+00
-4.433249368478718976e+18 5.584702046652714240e+17 -6.599999999999995870e-01 3.000000000000000000e+02 -3.679775725700234240e+18 -3.679775725700234240e+18 1.139999999999999902e+00
-3.679775725700234240e+18 3.767368213892423040e+17 -6.633333333333328863e-01 3.000000000000000000e+02 -3.677426968332483584e+18 -3.677426968332483584e+18 4.666666666666666741e-01
-3.677426968332483584e+18 2.813302064586916480e+17 -6.666666666666661856e-01 3.000000000000000000e+02 -2.878532910885475840e+18 -2.878532910885475840e+18 9.066666666666666208e-01
-2.878532910885475840e+18 5.829749914520208640e+17 -6.699999999999994849e-01 3.000000000000000000e+02 -1.991821106772219136e+18 -1.991821106772219136e+18 1.546666666666666634e+00
-1.991821106772219136e+18 7.902158398419814400e+17 -6.733333333333327841e-01 3.000000000000000000e+02 -1.933846839923047424e+18 -1.933846839923047424e+18 4.666666666666666741e-01
-1.933846839923047424e+18 6.868733722252591360e+17 -6.766666666666660834e-01 3.000000000000000000e+02 -1.854801922120165120e+18 -1.854801922120165120e+18 2.999999999999999889e-01
-1.854801922120165120e+18 7.027476596804439040e+17 -6.799999999999993827e-01 3.000000000000000000e+02 -1.795358968045250048e+18 -1.795358968045250048e+18 1.899999999999999911e+00
-1.795358968045250048e+18 4.025712958719248800e+16 -6.833333333333326820e-01 3.000000000000000000e+02 -1.414150129110169088e+18 -1.414150129110169088e+18 1.726666666666666572e+00
-1.414150129110169088e+18 2.104215286449022720e+17 -6.866666666666659813e-01 3.000000000000000000e+02 -1.399698516939752192e+18 -1.399698516939752192e+18 6.866666666666666474e-01
-1.399698516939752192e+18 1.798004302448744320e+17 -6.899999999999992806e-01 3.000000000000000000e+02 -1.060698088739777280e+18 -1.060698088739777280e+18 9.466666666666666563e-01
-1.060698088739777280e+18 2.885346109232278400e+17 -6.933333333333325799e-01 3.000000000000000000e+02 -9.281295750722174720e+17 -9.281295750722174720e+17 8.133333333333333526e-01
-9.281295750722174720e+17 2.839411247165635520e+17 -6.966666666666658791e-01 3.000000000000000000e+02 -7.699389134946451200e+17 -7.699389134946451200e+17 2.533333333333333548e-01
-7.699389134946451200e+17 1.740563593958689920e+17 -6.999999999999991784e-01 3.000000000000000000e+02 -7.455865561325866240e+17 -7.455865561325866240e+17 7.399999999999999911e-01
-7.455865561325866240e+17 1.217617868102924800e+16 -7.033333333333324777e-01 3.000000000000000000e+02 -6.073579993794392320e+17 -6.073579993794392320e+17 1.493333333333333401e+00
-6.073579993794392320e+17 6.713048266241300800e+16 -7.066666666666657770e-01 3.000000000000000000e+02 -5.808728166064359680e+17 -5.808728166064359680e+17 3.533333333333333326e-01
-5.808728166064359680e+17 1.146842055264740400e+16 -7.099999999999990763e-01 3.000000000000000000e+02 -5.502201596837517440e+17 -5.502201596837517440e+17 1.893333333333333313e+00
-5.502201596837517440e+17 1.877725899162512000e+16 -7.133333333333323756e-01 3.000000000000000000e+02 -5.402067275305574400e+17 -5.402067275305574400e+17 6.466666666666666119e-01
-5.402067275305574400e+17 1.135524437764343400e+16 -7.166666666666656749e-01 3.000000000000000000e+02 -5.134094017640414080e+17 -5.134094017640414080e+17 2.666666666666666838e-02
-5.134094017640414080e+17 1.202761708991991600e+16 -7.199999999999989742e-01 3.000000000000000000e+02 -4.209978499598172160e+17 -4.209978499598172160e+17 5.333333333333333259e-01
-4.209978499598172160e+17 4.869582028513643200e+16 -7.233333333333322734e-01 3.000000000000000000e+02 -3.704509363596481920e+17 -3.704509363596481920e+17 7.600000000000000089e-01
-3.704509363596481920e+17 4.156313577032500000e+16 -7.266666666666655727e-01 3.000000000000000000e+02 -3.034109935142331520e+17 -3.034109935142331520e+17 6.800000000000000488e-01
-3.034109935142331520e+17 4.772221388757150400e+16 -7.299999999999988720e-01 3.000000000000000000e+02 -1.903079811951325120e+17 -1.903079811951325120e+17 1.400000000000000133e-01
-1.903079811951325120e+17 8.742872653110132800e+16 -7.333333333333321713e-01 3.000000000000000000e+02 -1.622688909417629120e+17 -1.622688909417629120e+17 9.866666666666666918e-01
-1.622688909417629120e+17 7.122375070658068000e+16 -7.366666666666654706e-01 3.000000000000000000e+02 -1.596737548676067520e+17 -1.596737548676067520e+17 1.073333333333333250e+00
-1.596737548676067520e+17 1.223358877425103750e+15 -7.399999999999987699e-01 3.000000000000000000e+02 -9.566125015813561600e+16 -9.566125015813561600e+16 1.239999999999999991e+00
-9.566125015813561600e+16 2.809946166751223600e+16 -7.433333333333320692e-01 3.000000000000000000e+02 -9.545961249681081600e+16 -9.545961249681081600e+16 9.333333333333333481e-01
-9.545961249681081600e+16 2.390130964919976000e+16 -7.466666666666653684e-01 3.000000000000000000e+02 -7.885552945589212800e+16 -7.885552945589212800e+16 6.466666666666666119e-01
-7.885552945589212800e+16 2.086893173357650400e+16 -7.499999999999986677e-01 3.000000000000000000e+02 -7.753707253455606400e+16 -7.753707253455606400e+16 1.659999999999999920e+00
-7.753707253455606400e+16 2.210306634198162400e+16 -7.533333333333319670e-01 3.000000000000000000e+02 -6.896792320734035200e+16 -6.896792320734036000e+16 1.093333333333333268e+00
-6.896792320734036000e+16 9.467373566416304000e+15 -7.566666666666652663e-01 3.000000000000000000e+02 -6.363154046525420800e+16 -6.363154046525421600e+16 8.266666666666666607e-01
-6.363154046525421600e+16 5.401150520022071000e+15 -7.599999999999985656e-01 3.000000000000000000e+02 -6.359029784667085600e+16 -6.359029784667086400e+16 1.306666666666666643e+00
-6.359029784667086400e+16 2.001105268645640000e+15 -7.633333333333318649e-01 3.000000000000000000e+02 -5.424356443951264800e+16 -5.424356443951265600e+16 2.733333333333333171e-01
-5.424356443951265600e+16 5.216084034141469000e+15 -7.666666666666651642e-01 3.000000000000000000e+02 -5.301842392143974400e+16 -5.301842392143975200e+16 8.066666666666666430e-01
-5.301842392143975200e+16 5.775367788238336250e+14 -7.699999999999984635e-01 3.000000000000000000e+02 -5.075817708391946400e+16 -5.075817708391947200e+16 8.199999999999999512e-01
-5.075817708391947200e+16 1.399677864022260750e+15 -7.733333333333317627e-01 3.000000000000000000e+02 -3.920239528672088000e+16 -3.920239528672088800e+16 4.600000000000000200e-01
-3.920239528672088800e+16 6.643189090567025000e+15 -7.766666666666650620e-01 3.000000000000000000e+02 -3.375241033525642000e+16 -3.375241033525642800e+16 1.333333333333333419e-02
-3.375241033525642800e+16 6.313523326519279000e+15 -7.799999999999983613e-01 3.000000000000000000e+02 -2.760941666115146000e+16 -2.760941666115146800e+16 8.533333333333333881e-01
-2.760941666115146800e+16 2.289358573441646000e+15 -7.833333333333316606e-01 3.000000000000000000e+02 -2.446126600416722400e+16 -2.446126600416723200e+16 2.000000000000000042e-02
-2.446126600416723200e+16 2.678005707043979500e+15 -7.866666666666649599e-01 3.000000000000000000e+02 -2.018404814549134400e+16 -2.018404814549135200e+16 2.399999999999999911e-01
-2.018404814549135200e+16 4.069950273946171500e+15 -7.899999999999982592e-01 3.000000000000000000e+02 -1.940760511955326400e+16 -1.940760511955327200e+16 4.533333333333333104e-01
-1.940760511955327200e+16 4.071143085424594500e+15 -7.933333333333315585e-01 3.000000000000000000e+02 -1.538444332853616000e+16 -1.538444332853616600e+16 3.333333333333333148e-01
-1.538444332853616600e+16 1.651647400932293750e+15 -7.966666666666648577e-01 3.000000000000000000e+02 -1.523328126653740000e+16 -1.523328126653740600e+16 8.333333333333333703e-01
-1.523328126653740600e+16 1.133227268318468500e+15 -7.999999999999981570e-01 3.000000000000000000e+02 -1.495985365338856600e+16 -1.495985365338857200e+16 1.933333333333333293e-01
-1.495985365338857200e+16 1.702127897404814062e+14 -8.033333333333314563e-01 3.000000000000000000e+02 -1.475456507904904000e+16 -1.475456507904904600e+16 1.540000000000000036e+00
-1.475456507904904600e+16 2.176869404648413750e+14 -8.066666666666647556e-01 3.000000000000000000e+02 -1.328308833372867800e+16 -1.328308833372868400e+16 1.906666666666666732e+00
-1.328308833372868400e+16 7.831287688747078750e+14 -8.099999999999980549e-01 3.000000000000000000e+02 -1.287288385984042200e+16 -1.287288385984042800e+16 1.946666666666666767e+00
-1.287288385984042800e+16 1.933722434396300000e+14 -8.133333333333313542e-01 3.000000000000000000e+02 -1.274802678317158000e+16 -1.274802678317158600e+16 6.666666666666666297e-01
-1.274802678317158600e+16 1.487697053984800625e+14 -8.166666666666646535e-01 3.000000000000000000e+02 -1.144309553296480600e+16 -1.144309553296481200e+16 1.159999999999999920e+00
-1.144309553296481200e+16 5.650518064356273750e+14 -8.199999999999979527e-01 3.000000000000000000e+02 -1.044389675008898000e+16 -1.044389675008898600e+16 1.133333333333333276e-01
-1.044389675008898600e+16 7.067611893945443750e+14 -8.233333333333312520e-01 3.000000000000000000e+02 -9.707097694148304000e+15 -9.707097694148310000e+15 1.753333333333333410e+00
-9.707097694148310000e+15 6.432467451498031250e+14 -8.266666666666645513e-01 3.000000000000000000e+02 -8.452074550407562000e+15 -8.452074550407569000e+15 1.553333333333333233e+00
-8.452074550407569000e+15 7.170798599491875000e+14 -8.299999999999978506e-01 3.000000000000000000e+02 -6.527373684015052000e+15 -6.527373684015059000e+15 2.999999999999999889e-01
-6.527373684015059000e+15 9.073126895878446250e+14 -8.333333333333311499e-01 3.000000000000000000e+02 -6.463743691634470000e+15 -6.463743691634477000e+15 8.533333333333333881e-01
-6.463743691634477000e+15 7.297285915204713750e+14 -8.366666666666644492e-01 3.000000000000000000e+02 -6.298599808083539000e+15 -6.298599808083546000e+15 9.133333333333333304e-01
