Tcmb TR Beta
2.730539453110370385e+00 9.946541453820285650e-01 -2.653708373091776096e+00
2.726825815750562043e+00 1.030123021703611697e+00 -2.654811488381523255e+00
2.727601047062013784e+00 1.066494020715056612e+00 -2.701839004262712507e+00
2.730228486043304148e+00 1.303278970944423465e+00 -2.600493999557115465e+00
2.730480048759924117e+00 1.234533783502034465e+00 -2.635804222867874635e+00
2.728455619636451779e+00 1.142825474250062978e+00 -2.591381513091727484e+00
2.736892394645170867e+00 1.260833730894544313e+00 -2.587699714235797366e+00
2.730262788019672371e+00 1.117191261507675781e+00 -2.588912873474258802e+00
2.731584456175219611e+00 1.046203017280955994e+00 -2.659569763170292589e+00
2.728769594739792304e+00 1.229107084241210845e+00 -2.633283851927638253e+00
2.727503193633926237e+00 1.192296360250970855e+00 -2.619450602282188179e+00
2.724087797044442816e+00 1.416658486830445263e+00 -2.548878317468340704e+00
2.735494730809349573e+00 1.057406625534170530e+00 -2.650120354475107298e+00
2.732376005286073273e+00 8.988893157757628094e-01 -2.621579475256929470e+00
2.727302725018859064e+00 1.269257978943902465e+00 -2.608580590604667293e+00
2.728899847125593858e+00 1.097911780747889754e+00 -2.670392526057719707e+00
2.730484004171471746e+00 1.238716512546143234e+00 -2.614034488271636647e+00
2.727113240885411294e+00 1.104840731438279766e+00 -2.571846602644551893e+00
2.733337761627932405e+00 1.178607324371322651e+00 -2.576434823268368035e+00
2.732253331370868565e+00 1.062058270814150163e+00 -2.693020509980864396e+00
2.732009909238172884e+00 8.680372751894616101e-01 -2.720069449254410188e+00
2.727276711644599061e+00 1.383535043713294277e+00 -2.614839003603529832e+00
2.729286556205512415e+00 1.059635016478815306e+00 -2.598998325791312070e+00
2.720689312577870833e+00 1.371899210557049109e+00 -2.575100588347631003e+00
2.733966378646172757e+00 9.355163003154715051e-01 -2.637865600866263982e+00
2.732033740081980078e+00 1.189368059853465054e+00 -2.631245912179489110e+00
2.733797085217900324e+00 1.140274260661718664e+00 -2.597245889581717648e+00
2.732562428680696875e+00 1.001875379561837809e+00 -2.682966161727819099e+00
2.727515252201524909e+00 1.308299560189122968e+00 -2.601102182511203509e+00
2.725973506545535940e+00 1.192224041111105359e+00 -2.591740419373348203e+00
2.728269445931311488e+00 1.212664142612210005e+00 -2.608098345306924415e+00
2.726278498675073436e+00 1.370134648053086046e+00 -2.590477971667745294e+00
2.723222348649243507e+00 1.360882830526392251e+00 -2.575710362724966451e+00
2.730879088673956900e+00 1.133028358443830541e+00 -2.607262046612735418e+00
2.730582687650490392e+00 1.365715316498985255e+00 -2.577356415197344042e+00
2.727216418879678805e+00 1.106696429725217090e+00 -2.594863528512170170e+00
2.726825815750562043e+00 1.030123021703611697e+00 -2.654811488381523255e+00
2.727421411004239182e+00 1.366607947820562607e+00 -2.541419125837217408e+00
2.726872686317189487e+00 1.357258228715606307e+00 -2.576237485978590591e+00
2.732372303786754664e+00 1.340508271650374006e+00 -2.567041087991562165e+00
2.728834138039839541e+00 1.386652416584524872e+00 -2.590797029604242852e+00
2.726579909208288743e+00 1.252295417850155079e+00 -2.620709943976412326e+00
2.734958204711810836e+00 7.832625791940678317e-01 -2.675106866576241416e+00
2.733290739785539714e+00 1.108520653413565871e+00 -2.645169999958704388e+00
2.735566909950569059e+00 9.769811700990198577e-01 -2.627029913389672622e+00
2.730582687650490392e+00 1.365715316498985255e+00 -2.577356415197344042e+00
2.725561950403001088e+00 1.125079885566600435e+00 -2.572871712409870781e+00
2.731550338466786521e+00 1.171975176466306001e+00 -2.639211621809734787e+00
2.734672727477189369e+00 1.136061982030605266e+00 -2.665282868062065269e+00
2.730578722511750378e+00 1.069402185682734263e+00 -2.541453108995527010e+00
2.728486480271832271e+00 1.114173662287983868e+00 -2.651148055178559559e+00
2.732129128432601473e+00 1.106172884049177130e+00 -2.621183648397730437e+00
2.728415039538311770e+00 1.243755626355793620e+00 -2.566746227614294718e+00
2.724689943910054257e+00 1.219060293079911039e+00 -2.590452138186668307e+00
2.735114524058287699e+00 1.003161907107545270e+00 -2.650631343386601557e+00
2.725333716377597693e+00 1.323291290582576440e+00 -2.625065613811128351e+00
2.728931205792197723e+00 1.446682084486355935e+00 -2.602650548413000919e+00
2.731314743518116650e+00 1.385399222757439208e+00 -2.628110729184045979e+00
2.717745667638949314e+00 1.577053845420044231e+00 -2.539931484149251517e+00
2.732657750385728335e+00 1.144024113390370800e+00 -2.628319024047385710e+00
2.724370209030544832e+00 1.271172774012123918e+00 -2.585643851711839858e+00
2.728072430653079472e+00 1.172251605317403467e+00 -2.593370511925813027e+00
2.734174573143070219e+00 1.201311188173970423e+00 -2.598944194983127787e+00
2.733876457479975652e+00 1.082333296106794851e+00 -2.663612899765070097e+00
2.724939805718646468e+00 1.283950010485255033e+00 -2.608845491635135794e+00
2.725161099285954958e+00 1.434799361287471209e+00 -2.553838603122225770e+00
2.730147264789898109e+00 1.243789590350563135e+00 -2.571042992783054260e+00
2.723107549516298853e+00 1.436986887664949197e+00 -2.569409083397840909e+00
2.725632979301387149e+00 1.343936046349041735e+00 -2.583405618330743891e+00
2.726780484408762639e+00 1.233333351727422533e+00 -2.634354217398597875e+00
2.731163532633968494e+00 1.122870842141229897e+00 -2.665532969824977449e+00
2.730065809282042899e+00 1.210237546626910854e+00 -2.603763420856446409e+00
2.731411925167313903e+00 1.189445889465841733e+00 -2.630900746881540186e+00
2.724092087995718892e+00 1.455665346607625921e+00 -2.602627918028321830e+00
2.723105938333027609e+00 1.559421201382087396e+00 -2.584927055651463412e+00
2.729818142718854368e+00 1.182709484682659129e+00 -2.634071988025667999e+00
2.729560476227791632e+00 1.277623310571146309e+00 -2.604920390324398483e+00
2.731948568815901979e+00 1.355899997288623648e+00 -2.542252326343415803e+00
2.727852600869490995e+00 1.265729756655993077e+00 -2.508999978762288308e+00
2.728847314198148410e+00 1.124906710515412467e+00 -2.588196310829633973e+00
2.723432353803974415e+00 1.344029951644385434e+00 -2.500258008887446870e+00
2.732562428680696875e+00 1.001875379561837809e+00 -2.682966161727819099e+00
2.727177114264564661e+00 9.941875143698311046e-01 -2.680660064355816274e+00
2.735097652591812256e+00 1.370136310709286764e+00 -2.624157372083640638e+00
2.730105581988095498e+00 1.023686073749907166e+00 -2.598707485275545181e+00
2.721169866533368786e+00 1.309557179977286490e+00 -2.588520036645802769e+00
2.723331706386336482e+00 1.172383270421630375e+00 -2.539641525173666814e+00
2.725536977445393916e+00 1.298128005186681033e+00 -2.588878095520906975e+00
2.728486480271832271e+00 1.114173662287983868e+00 -2.651148055178559559e+00
2.732500846863345600e+00 1.361002767775824296e+00 -2.609812585678213281e+00
2.731899618330215329e+00 1.183073244510894684e+00 -2.575795946711311402e+00
2.732064413201289899e+00 1.025395916150179110e+00 -2.666382810110325963e+00
2.727588700680853684e+00 1.271059384021345995e+00 -2.533206764727023774e+00
2.735811531716121348e+00 1.172620566300855760e+00 -2.637630330870869066e+00
2.734621287383114385e+00 1.073757174582083085e+00 -2.657856089179599479e+00
2.729928879716438495e+00 1.335723167185259852e+00 -2.625929161883359342e+00
2.725876653836195374e+00 1.228434200551155708e+00 -2.562533993794567699e+00
2.731349707874014321e+00 1.116254770612043146e+00 -2.658944511138388478e+00
2.725729876748276936e+00 1.136603167930131386e+00 -2.548011232609884047e+00
2.730911567024358888e+00 1.162285787789457014e+00 -2.619784406763003837e+00
2.726476305246536391e+00 1.149334658089428585e+00 -2.523255107477604398e+00
2.731497105912353174e+00 1.070836201775227314e+00 -2.629801539137353927e+00
2.730983364388969825e+00 1.104656474916912323e+00 -2.647457062409685591e+00
2.730769695432962330e+00 1.074184138576874892e+00 -2.626104043722575554e+00
2.732253331370868565e+00 1.062058270814150163e+00 -2.693020509980864396e+00
2.725788834669091276e+00 1.203931481061994324e+00 -2.547703107837718584e+00
2.729283904870220212e+00 1.001279423883639108e+00 -2.612068947313137102e+00
2.731063549636729704e+00 1.126998339170018459e+00 -2.618646428009061111e+00
2.741887855213285707e+00 1.041645552752489046e+00 -2.694668421946301962e+00
2.734174573143070219e+00 1.201311188173970423e+00 -2.598944194983127787e+00
2.725973506545535940e+00 1.192224041111105359e+00 -2.591740419373348203e+00
2.732121976789887885e+00 9.811264643550865472e-01 -2.651385967315590619e+00
2.726259279167666971e+00 1.186642938312544970e+00 -2.612511610228576586e+00
2.721933126589725749e+00 1.188041804530806100e+00 -2.568172482896537545e+00
2.724321375592098082e+00 1.272055980245181406e+00 -2.615466525091045824e+00
2.728310873895517297e+00 1.167079775879014569e+00 -2.623592568982157758e+00
2.725741952879816132e+00 1.356043998107933080e+00 -2.556804851989880056e+00
2.721465986215045429e+00 1.420875847638165101e+00 -2.556639105016873970e+00
2.729357605122291641e+00 1.242899963121121498e+00 -2.645114285000785159e+00
2.732837996504420719e+00 1.126505259485635291e+00 -2.649098855465052971e+00
2.726421484243610305e+00 1.281325149015860587e+00 -2.563870292593918521e+00
2.731585617551499201e+00 9.716366307933144153e-01 -2.682084205599116089e+00
2.730225672938828563e+00 1.217188257533324602e+00 -2.616525279363375311e+00
2.732825834974805801e+00 1.113917224167621622e+00 -2.609017106391781304e+00
2.731480865151522330e+00 1.186629502974373640e+00 -2.615560314790331908e+00
2.728836334338027747e+00 1.222437439041464735e+00 -2.632134953270323763e+00
2.733797085217900324e+00 1.140274260661718664e+00 -2.597245889581717648e+00
2.728045671730588317e+00 1.184565240782526008e+00 -2.622275793737417260e+00
2.731093181847348283e+00 1.185743805481729751e+00 -2.583193956227773924e+00
2.729769052452162281e+00 1.264624204451404665e+00 -2.623820090620256451e+00
2.728395528826566441e+00 1.243144122227526571e+00 -2.629129907248392684e+00
2.731731649480062529e+00 1.135536804254016818e+00 -2.597770451660545987e+00
2.724375035813650481e+00 1.365627724011895028e+00 -2.586654948836491386e+00
2.734952824262419036e+00 1.144235238128113119e+00 -2.616256031451127839e+00
2.729357605122291641e+00 1.242899963121121498e+00 -2.645114285000785159e+00
2.732743907155735563e+00 1.157335790234343298e+00 -2.619153944542647494e+00
2.735464768143675673e+00 9.272781885479868258e-01 -2.685578546664908473e+00
2.727849384146961320e+00 1.184127312784710062e+00 -2.594603378123254700e+00
2.730092172451778154e+00 1.200437566964198899e+00 -2.595203159372683643e+00
2.726683414937354222e+00 1.124141765367433710e+00 -2.640960501983852460e+00
2.731278136174104976e+00 1.122641058465863928e+00 -2.646955816165023734e+00
2.730683151490178595e+00 1.318289812562690955e+00 -2.580542365646509850e+00
2.730050988211391694e+00 1.236199611879726712e+00 -2.624786042435635736e+00
2.733215672541180474e+00 1.250429959581174533e+00 -2.593961820870788415e+00
2.723294661312404941e+00 1.300687857932099512e+00 -2.568252165776366169e+00
2.731663100597221394e+00 9.647563989663152650e-01 -2.706319879271723572e+00
2.725882172243164092e+00 1.313126693530304312e+00 -2.575159543895711778e+00
2.728632844172936167e+00 1.200085242449201006e+00 -2.596083788500852307e+00
2.722282329541636958e+00 1.411384995845564649e+00 -2.595910906382013827e+00
2.724904503450047866e+00 1.399576491120645416e+00 -2.566375121360247036e+00
2.725880941873215058e+00 1.132646876468557551e+00 -2.624686180355976006e+00
2.722574386330263163e+00 1.457881125832827474e+00 -2.557946279193602734e+00
2.736026033842315464e+00 1.132319791362722761e+00 -2.619376984323365853e+00
2.728345790321073494e+00 1.089358762281777082e+00 -2.679291386341811076e+00
2.733456390033261574e+00 1.105827799764354635e+00 -2.664074837701639886e+00
2.730633319599884867e+00 1.079622850961502012e+00 -2.632362413753125630e+00
2.735231872838052691e+00 1.004404251417406524e+00 -2.679661818843128707e+00
2.731134074178485083e+00 1.158938065512418181e+00 -2.616334184698043686e+00
2.737181509652317324e+00 1.092572285487212636e+00 -2.670694873232053013e+00
2.732523692506411805e+00 9.271483619648096530e-01 -2.591427893202537192e+00
2.729611727729906345e+00 1.343904494329836163e+00 -2.618895946832743071e+00
2.733067795474014794e+00 1.127392201601492339e+00 -2.637871637036571570e+00
2.736078559725521941e+00 1.277961428923131137e+00 -2.503126140812130807e+00
2.725265125000900568e+00 1.218825886487663102e+00 -2.604056416756051817e+00
2.729038459159669916e+00 1.179529359012527312e+00 -2.608875723771236110e+00
2.724732485920298597e+00 1.391471963666735201e+00 -2.537577288281238630e+00
2.724974030098547662e+00 1.419037188368272862e+00 -2.585040029450878407e+00
2.723892329938314205e+00 1.352796941173360912e+00 -2.576151258148082768e+00
2.723785706280222207e+00 1.375921328447141434e+00 -2.610031192411097933e+00
2.730556433179968323e+00 1.170369527746196958e+00 -2.579651074501411401e+00
2.728500494505198049e+00 1.201172623267527495e+00 -2.609414769448163085e+00
2.723807681150241855e+00 1.351143778352916325e+00 -2.579787149651686207e+00
2.727575920599252690e+00 1.314162937017651522e+00 -2.541287105360650500e+00
2.728605305328180464e+00 1.256445127949440410e+00 -2.630571030980208391e+00
2.728491122736211416e+00 1.468926398887462792e+00 -2.588725556800451244e+00
2.730181148719564632e+00 1.134812930064933223e+00 -2.526522030493194571e+00
2.735031835734372585e+00 8.308962038900020719e-01 -2.727809930572800745e+00
2.729049365979925756e+00 1.236665410265436860e+00 -2.589483714066681763e+00
2.729529302658534107e+00 1.157736338770128715e+00 -2.610481382668091044e+00
2.730955062996367033e+00 1.146575308833864826e+00 -2.606364330342900715e+00
2.726295575663824078e+00 1.232684851348789135e+00 -2.642486676381273547e+00
2.731666433529804205e+00 1.280772573047948226e+00 -2.590537498472844646e+00
2.727223949769634892e+00 1.232526375598098856e+00 -2.659730265000419536e+00
2.733056658850326226e+00 1.140623748060894282e+00 -2.568379272846412320e+00
2.739042654957074774e+00 8.178997917752427460e-01 -2.680528833796650190e+00
2.734155920291945208e+00 1.138544748400865947e+00 -2.657891726263289733e+00
2.727253336455643939e+00 1.159682573646901194e+00 -2.627283021211680669e+00
2.734038758437275618e+00 1.244980251807347837e+00 -2.624203546223597527e+00
2.734746030846021192e+00 9.826699163255787628e-01 -2.717503480173130370e+00
2.730704735330268029e+00 1.281182088040691225e+00 -2.617488556879913553e+00
2.727521382458515387e+00 1.236658756033464979e+00 -2.571335929249658037e+00
2.728938775415979734e+00 1.291121696587732570e+00 -2.551590912337177386e+00
2.731644518580939707e+00 1.107489696156163550e+00 -2.623272640483989449e+00
2.722751874173168218e+00 1.250715377585410071e+00 -2.637098080501445452e+00
2.732029547369911882e+00 1.191140173317727369e+00 -2.658470462582003258e+00
2.727852600869490995e+00 1.265729756655993077e+00 -2.508999978762288308e+00
2.731274686754528780e+00 1.116127839050955028e+00 -2.619778166988026236e+00
2.737473438805055892e+00 1.045754850494063692e+00 -2.672162266871108471e+00
2.730539453110370385e+00 9.946541453820285650e-01 -2.653708373091776096e+00
2.725726838497021909e+00 1.245377351839004776e+00 -2.608465040882428809e+00
2.729235350445459396e+00 1.247420996437317298e+00 -2.615708566863067297e+00
2.728877312629794716e+00 1.156271382712078077e+00 -2.606045957346958986e+00
2.730000658820308956e+00 1.113075193737615320e+00 -2.573526788326239156e+00
2.735251021885868106e+00 7.599835194771943359e-01 -2.732371358443954179e+00
2.727216418879678805e+00 1.106696429725217090e+00 -2.594863528512170170e+00
2.735201725746672086e+00 1.119409849130399870e+00 -2.652452070991238919e+00
2.730523120641635160e+00 1.190847705971112891e+00 -2.637643955926045614e+00
2.732771538318360172e+00 1.113255693400278856e+00 -2.657547750444487988e+00
2.735457598840003168e+00 1.143382030126866900e+00 -2.650658419728422643e+00
2.729938917521685493e+00 1.191958969841747207e+00 -2.640228684099422907e+00
2.729058782655569892e+00 1.092042887475670687e+00 -2.654693713009733003e+00
2.734449204594438854e+00 9.416268739941956456e-01 -2.701576732082608068e+00
2.725161099285954958e+00 1.434799361287471209e+00 -2.553838603122225770e+00
2.731290982819325919e+00 1.265945663474548954e+00 -2.654190176294619619e+00
2.729518905738634871e+00 1.416714332868864945e+00 -2.634046069221572139e+00
